[2025-04-10 05:19:37] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:19:37, systemid=3, lat=35.0729846, lon=129.0906986, alt=30.024, dist_traveled=null, wp_dist=177, dist_to_home=1.3462147616258275E7, vertical_speed=0.026922783, ground_speed=25.50125, wind_vel=0.0, airspeed=24.976934, gps_hdop=1.21, roll=0.14, pitch=-2.45, yaw=32.66, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654}
[2025-04-10 05:19:38] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:19:38, systemid=3, lat=35.073176, lon=129.0908519, alt=30.015, dist_traveled=null, wp_dist=151, dist_to_home=1.346215125487254E7, vertical_speed=0.010519842, ground_speed=25.49063, wind_vel=0.1852124, airspeed=24.98156, gps_hdop=1.21, roll=-0.01, pitch=-2.40, yaw=32.70, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:20] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:19, systemid=3, lat=35.0668909, lon=129.0871168, alt=29.901, dist_traveled=null, wp_dist=104, dist_to_home=1.3462138826977057E7, vertical_speed=0.7375189, ground_speed=25.777481, wind_vel=0.21316259, airspeed=25.152096, gps_hdop=1.21, roll=50.00, pitch=4.46, yaw=-108.26, ch3percent=89.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1890, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:21] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:20, systemid=3, lat=35.0668407, lon=129.0868438, alt=31.111, dist_traveled=null, wp_dist=82, dist_to_home=1.3462118672807818E7, vertical_speed=-0.3029904, ground_speed=25.500355, wind_vel=0.21705562, airspeed=25.089874, gps_hdop=1.21, roll=39.70, pitch=-1.90, yaw=-95.59, ch3percent=63.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1636, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:22] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:21, systemid=3, lat=35.066843, lon=129.0865651, alt=31.058, dist_traveled=null, wp_dist=956, dist_to_home=1.3462095579694172E7, vertical_speed=-0.26866257, ground_speed=25.62522, wind_vel=0.21923004, airspeed=25.140022, gps_hdop=1.21, roll=57.10, pitch=-0.87, yaw=-75.93, ch3percent=70.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1703, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:23] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:22, systemid=3, lat=35.0669405, lon=129.0863137, alt=31.425, dist_traveled=null, wp_dist=958, dist_to_home=1.346207026135031E7, vertical_speed=1.7983091, ground_speed=25.955965, wind_vel=0.21859394, airspeed=25.674452, gps_hdop=1.21, roll=53.92, pitch=4.02, yaw=-41.04, ch3percent=79.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1791, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:24] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:23, systemid=3, lat=35.0671312, lon=129.0861526, alt=32.612, dist_traveled=null, wp_dist=948, dist_to_home=1.3462048007628735E7, vertical_speed=-0.064990096, ground_speed=25.713388, wind_vel=0.21170835, airspeed=25.39035, gps_hdop=1.21, roll=52.75, pitch=-0.03, yaw=-21.77, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:24, systemid=3, lat=35.0673541, lon=129.0860849, alt=32.432, dist_traveled=null, wp_dist=931, dist_to_home=1.34620319426267E7, vertical_speed=-0.47957858, ground_speed=25.50307, wind_vel=0.2020832, airspeed=25.220623, gps_hdop=1.21, roll=48.56, pitch=-1.17, yaw=-0.08, ch3percent=61.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1616, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:26] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:25, systemid=3, lat=35.0675805, lon=129.0861187, alt=31.756, dist_traveled=null, wp_dist=908, dist_to_home=1.3462024083874017E7, vertical_speed=-0.9482168, ground_speed=25.291536, wind_vel=0.18945292, airspeed=24.942478, gps_hdop=1.21, roll=41.34, pitch=-2.70, yaw=17.65, ch3percent=57.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1577, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:27] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:26, systemid=3, lat=35.0677881, lon=129.0862307, alt=30.697, dist_traveled=null, wp_dist=883, dist_to_home=1.3462023558346204E7, vertical_speed=-1.0878366, ground_speed=25.213476, wind_vel=0.17528248, airspeed=24.838875, gps_hdop=1.21, roll=30.06, pitch=-3.77, yaw=31.23, ch3percent=57.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1575, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:28] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:27, systemid=3, lat=35.0679717, lon=129.0863931, alt=29.598, dist_traveled=null, wp_dist=858, dist_to_home=1.3462028317829415E7, vertical_speed=-0.855039, ground_speed=25.217365, wind_vel=0.15915026, airspeed=24.788313, gps_hdop=1.21, roll=16.19, pitch=-3.95, yaw=39.94, ch3percent=59.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1593, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:29] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:28, systemid=3, lat=35.0681383, lon=129.086581, alt=28.776, dist_traveled=null, wp_dist=833, dist_to_home=1.3462035979611449E7, vertical_speed=-0.53743076, ground_speed=25.30259, wind_vel=0.1430548, airspeed=24.764496, gps_hdop=1.21, roll=4.12, pitch=-3.53, yaw=43.95, ch3percent=63.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1631, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:30] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:30, systemid=3, lat=35.0682992, lon=129.0867775, alt=28.338, dist_traveled=null, wp_dist=808, dist_to_home=1.3462044618552022E7, vertical_speed=-0.11299856, ground_speed=25.415165, wind_vel=0.12757373, airspeed=24.86205, gps_hdop=1.21, roll=-3.10, pitch=-2.61, yaw=44.49, ch3percent=66.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1662, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:31] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:31, systemid=3, lat=35.0684622, lon=129.0869726, alt=28.302, dist_traveled=null, wp_dist=783, dist_to_home=1.3462053043147368E7, vertical_speed=0.15136611, ground_speed=25.46019, wind_vel=0.1128358, airspeed=24.945585, gps_hdop=1.21, roll=-6.55, pitch=-1.97, yaw=43.03, ch3percent=67.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1676, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:32] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:31, systemid=3, lat=35.0686312, lon=129.087161, alt=28.471, dist_traveled=null, wp_dist=758, dist_to_home=1.3462060632904092E7, vertical_speed=0.2765944, ground_speed=25.470701, wind_vel=0.0977551, airspeed=24.982231, gps_hdop=1.21, roll=-7.36, pitch=-1.60, yaw=40.72, ch3percent=67.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1675, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:33] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:32, systemid=3, lat=35.0688065, lon=129.0873399, alt=28.741, dist_traveled=null, wp_dist=733, dist_to_home=1.3462067142799895E7, vertical_speed=0.2390076, ground_speed=25.434212, wind_vel=0.08180062, airspeed=25.017733, gps_hdop=1.21, roll=-7.11, pitch=-1.77, yaw=38.20, ch3percent=67.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1675, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:34] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:33, systemid=3, lat=35.0689884, lon=129.0875099, alt=29.014, dist_traveled=null, wp_dist=707, dist_to_home=1.3462072608209416E7, vertical_speed=0.2221282, ground_speed=25.431349, wind_vel=0.069497734, airspeed=24.976418, gps_hdop=1.21, roll=-5.61, pitch=-1.80, yaw=35.98, ch3percent=66.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1666, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:35] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:34, systemid=3, lat=35.0691743, lon=129.0876711, alt=29.258, dist_traveled=null, wp_dist=682, dist_to_home=1.3462077159653388E7, vertical_speed=0.11054302, ground_speed=25.361097, wind_vel=0.05848368, airspeed=24.93773, gps_hdop=1.21, roll=-4.09, pitch=-2.07, yaw=34.29, ch3percent=66.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1665, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:36] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:35, systemid=3, lat=35.0693633, lon=129.0878263, alt=29.408, dist_traveled=null, wp_dist=657, dist_to_home=1.3462081070371933E7, vertical_speed=0.14953555, ground_speed=25.352497, wind_vel=0.050346885, airspeed=24.943813, gps_hdop=1.21, roll=-2.14, pitch=-1.93, yaw=33.12, ch3percent=66.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1662, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:37] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:36, systemid=3, lat=35.0695548, lon=129.087978, alt=29.572, dist_traveled=null, wp_dist=631, dist_to_home=1.3462084574753916E7, vertical_speed=0.13089673, ground_speed=25.345732, wind_vel=0.04621712, airspeed=24.935207, gps_hdop=1.21, roll=-1.14, pitch=-1.98, yaw=32.50, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:38] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:37, systemid=3, lat=35.0697477, lon=129.088128, alt=29.698, dist_traveled=null, wp_dist=606, dist_to_home=1.3462087872973254E7, vertical_speed=0.0905285, ground_speed=25.367138, wind_vel=0.046215635, airspeed=24.912508, gps_hdop=1.21, roll=-0.20, pitch=-2.13, yaw=32.26, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:39] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:38, systemid=3, lat=35.0699407, lon=129.0882773, alt=29.794, dist_traveled=null, wp_dist=580, dist_to_home=1.346209110863551E7, vertical_speed=0.08028791, ground_speed=25.383188, wind_vel=0.049290292, airspeed=24.944601, gps_hdop=1.21, roll=0.17, pitch=-2.19, yaw=32.19, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:40] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:40, systemid=3, lat=35.0702289, lon=129.0885007, alt=29.888, dist_traveled=null, wp_dist=542, dist_to_home=1.3462095977673769E7, vertical_speed=0.013568777, ground_speed=25.345192, wind_vel=0.05903908, airspeed=24.904501, gps_hdop=1.21, roll=0.50, pitch=-2.28, yaw=32.33, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:41] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:40, systemid=3, lat=35.0703248, lon=129.0885755, alt=29.898, dist_traveled=null, wp_dist=530, dist_to_home=1.3462097635950707E7, vertical_speed=-0.03860631, ground_speed=25.364496, wind_vel=0.06270361, airspeed=24.89834, gps_hdop=1.21, roll=0.73, pitch=-2.39, yaw=32.52, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:42] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:41, systemid=3, lat=35.0705169, lon=129.0887265, alt=29.922, dist_traveled=null, wp_dist=504, dist_to_home=1.3462101053753043E7, vertical_speed=0.005439649, ground_speed=25.398075, wind_vel=0.07023699, airspeed=24.952452, gps_hdop=1.21, roll=0.45, pitch=-2.35, yaw=32.77, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:43] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:42, systemid=3, lat=35.0707087, lon=129.0888786, alt=29.953, dist_traveled=null, wp_dist=479, dist_to_home=1.3462104576249532E7, vertical_speed=0.008976621, ground_speed=25.414608, wind_vel=0.07810475, airspeed=24.948923, gps_hdop=1.21, roll=0.25, pitch=-2.39, yaw=32.92, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:44] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:43, systemid=3, lat=35.0709, lon=129.0890311, alt=29.976, dist_traveled=null, wp_dist=453, dist_to_home=1.3462108155120058E7, vertical_speed=0.019268816, ground_speed=25.419489, wind_vel=0.08617196, airspeed=24.952154, gps_hdop=1.21, roll=0.32, pitch=-2.37, yaw=32.97, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:45] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:44, systemid=3, lat=35.0710917, lon=129.0891842, alt=29.999, dist_traveled=null, wp_dist=428, dist_to_home=1.3462111764529003E7, vertical_speed=0.016625624, ground_speed=25.435253, wind_vel=0.09405499, airspeed=24.97516, gps_hdop=1.21, roll=-0.07, pitch=-2.36, yaw=33.08, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:46] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:45, systemid=3, lat=35.0712828, lon=129.0893369, alt=30.025, dist_traveled=null, wp_dist=402, dist_to_home=1.3462115369043091E7, vertical_speed=-0.0045292964, ground_speed=25.446053, wind_vel=0.10177872, airspeed=24.952847, gps_hdop=1.21, roll=0.32, pitch=-2.37, yaw=33.15, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:47] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:46, systemid=3, lat=35.0714748, lon=129.0894908, alt=30.032, dist_traveled=null, wp_dist=377, dist_to_home=1.3462119030057024E7, vertical_speed=0.0025351495, ground_speed=25.449486, wind_vel=0.10934678, airspeed=24.94848, gps_hdop=1.21, roll=-0.02, pitch=-2.45, yaw=33.26, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:48] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:47, systemid=3, lat=35.071666, lon=129.0896442, alt=30.02, dist_traveled=null, wp_dist=351, dist_to_home=1.3462122687336318E7, vertical_speed=-0.050694168, ground_speed=25.452682, wind_vel=0.11671038, airspeed=24.949284, gps_hdop=1.21, roll=0.04, pitch=-2.47, yaw=33.18, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:49] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:49, systemid=3, lat=35.0719527, lon=129.0898739, alt=30.024, dist_traveled=null, wp_dist=313, dist_to_home=1.346212814473279E7, vertical_speed=0.037243143, ground_speed=25.441875, wind_vel=0.12885047, airspeed=24.982883, gps_hdop=1.21, roll=-0.01, pitch=-2.31, yaw=33.17, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:50] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:50, systemid=3, lat=35.072144, lon=129.0900271, alt=30.056, dist_traveled=null, wp_dist=288, dist_to_home=1.3462131780495577E7, vertical_speed=-0.037656378, ground_speed=25.432465, wind_vel=0.13653941, airspeed=24.996931, gps_hdop=1.21, roll=0.03, pitch=-2.53, yaw=33.18, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:51] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:51, systemid=3, lat=35.0722395, lon=129.0901037, alt=30.057, dist_traveled=null, wp_dist=275, dist_to_home=1.3462133605384042E7, vertical_speed=0.0058568567, ground_speed=25.42599, wind_vel=0.13952145, airspeed=24.959805, gps_hdop=1.21, roll=0.09, pitch=-2.41, yaw=33.28, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:52] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:51, systemid=3, lat=35.0724309, lon=129.0902569, alt=30.061, dist_traveled=null, wp_dist=250, dist_to_home=1.3462137236251097E7, vertical_speed=-0.032636855, ground_speed=25.43445, wind_vel=0.14652455, airspeed=24.979052, gps_hdop=1.21, roll=-0.14, pitch=-2.46, yaw=33.24, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:53] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:52, systemid=3, lat=35.072622, lon=129.0904101, alt=30.046, dist_traveled=null, wp_dist=224, dist_to_home=1.3462140881100407E7, vertical_speed=0.02259903, ground_speed=25.430834, wind_vel=0.15371466, airspeed=24.969711, gps_hdop=1.21, roll=-0.04, pitch=-2.35, yaw=33.30, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:54] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:53, systemid=3, lat=35.0728134, lon=129.0905635, alt=30.046, dist_traveled=null, wp_dist=199, dist_to_home=1.3462144528203359E7, vertical_speed=-0.019858139, ground_speed=25.433157, wind_vel=0.16083398, airspeed=25.006657, gps_hdop=1.21, roll=-0.01, pitch=-2.39, yaw=33.31, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:54, systemid=3, lat=35.0730035, lon=129.0907158, alt=30.039, dist_traveled=null, wp_dist=173, dist_to_home=1.3462148145616993E7, vertical_speed=-0.017489053, ground_speed=25.367704, wind_vel=0.17055537, airspeed=24.967865, gps_hdop=1.21, roll=-0.01, pitch=-2.42, yaw=33.26, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:55, systemid=3, lat=35.0731945, lon=129.0908684, alt=30.022, dist_traveled=null, wp_dist=148, dist_to_home=1.3462151745309632E7, vertical_speed=0.029361786, ground_speed=25.404251, wind_vel=0.17760225, airspeed=24.979671, gps_hdop=1.21, roll=0.02, pitch=-2.36, yaw=33.27, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:57] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:56, systemid=3, lat=35.0733862, lon=129.0910216, alt=30.036, dist_traveled=null, wp_dist=123, dist_to_home=1.3462155361425469E7, vertical_speed=0.010082383, ground_speed=25.43063, wind_vel=0.18401304, airspeed=24.976812, gps_hdop=1.21, roll=0.10, pitch=-2.44, yaw=33.18, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:58, systemid=3, lat=35.0736741, lon=129.0912514, alt=30.067, dist_traveled=null, wp_dist=84, dist_to_home=1.3462160768895179E7, vertical_speed=0.011879697, ground_speed=25.451576, wind_vel=0.1919225, airspeed=24.960476, gps_hdop=1.21, roll=0.06, pitch=-2.38, yaw=33.23, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:31:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:31:59, systemid=3, lat=35.0738654, lon=129.0914041, alt=30.078, dist_traveled=null, wp_dist=59, dist_to_home=1.3462164362274688E7, vertical_speed=-0.014336022, ground_speed=25.440414, wind_vel=0.19801171, airspeed=24.943687, gps_hdop=1.21, roll=0.27, pitch=-2.43, yaw=33.26, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:00, systemid=3, lat=35.0740555, lon=129.0915589, alt=30.074, dist_traveled=null, wp_dist=652, dist_to_home=1.3462168185137084E7, vertical_speed=-0.23745176, ground_speed=25.436104, wind_vel=0.20253417, airspeed=24.899502, gps_hdop=1.21, roll=55.07, pitch=-4.38, yaw=38.29, ch3percent=74.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1749, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:01, systemid=3, lat=35.0741279, lon=129.0916644, alt=29.793, dist_traveled=null, wp_dist=663, dist_to_home=1.3462173479046246E7, vertical_speed=2.1855412, ground_speed=24.454659, wind_vel=0.2041067, airspeed=24.62345, gps_hdop=1.21, roll=55.04, pitch=7.33, yaw=81.73, ch3percent=54.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1540, waypoints=[], home_location={lat=0.0, lon=0.0}}
